what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1460106824633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106827507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106942316
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106946263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106947288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106948492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106949482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106951467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106963933
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460106964062
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460106964137
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1460106964880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1460106965645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1460106966868
